Date,Year,Month,Description,Original Description,Amount,Transaction Type,Category,Account Name,Labels,Notes
11/17/09,2009,11,Azitra Restaurant,AZITRARESTAURANT    RALEIGH RESTAURANT,41.14,debit,Restaurants,Costco AmEx,,
11/17/09,2009,11,Foster's,FOSTER'S MKT OF CH  CHAPEL HILL 911170853 FOOD-BEV,11.26,debit,Restaurants,Costco AmEx,,
11/16/09,2009,11,Flying Burrito,FLYING BURRITO 88430CHAPEL HILL 50411       RESTAURANT,35.82,debit,Restaurants,Costco AmEx,,
11/16/09,2009,11,Kangaroo Express,KANGAROO EXPRESS 315CHAPEL HILL 0xxxxxxxxxxxx00,33.53,debit,Gas & Fuel,Costco AmEx,,
11/15/09,2009,11,Jason's Deli,JASON'S DELI - DUN 8DURHAM 5xxxxxxxxxxxx50,14.18,debit,Restaurants,Costco AmEx,,
11/14/09,2009,11,Exxon,EXXONMOBIL          CARRBORO 00565814    AUTO FUEL DISPENSER,39.22,debit,Service & Parts,Costco AmEx,,
11/13/09,2009,11,Thank You Other,Payment - Thank You(Other),332.57,credit,Credit Card Payment,Chase VISA,,
11/13/09,2009,11,Carmine,CARMINE'S           CHAPEL HILL 84071929319 919-929-4300,43.14,debit,Restaurants,Costco AmEx,,
11/13/09,2009,11,Milltown Carrboro Restaurant,MILLTOWN            CARRBORO RESTAURANT,17.34,debit,Restaurants,Costco AmEx,,
11/12/09,2009,11,Guglhupf Cafe,GUGLHUPF CAFE 069000DURHAM 0xxxxxxxxxxxx00,9.07,debit,Restaurants,Costco AmEx,,
11/11/09,2009,11,Loop Restaurant,THE LOOP            CHAPEL HILL RESTAURANT,25.47,debit,Restaurants,Costco AmEx,,
11/11/09,2009,11,Kangaroo Express,KANGAROO EXPRESS 315CHAPEL HILL 0xxxxxxxxxxxx00,38.92,debit,Gas & Fuel,Costco AmEx,,
11/10/09,2009,11,Village Inn,VILLAGE INNS-RIDGEWABLOWING ROCK 23878       LODGING,78.49,debit,Restaurants,Costco AmEx,,
11/10/09,2009,11,Electronic Received Tha,ELECTRONIC PAYMENT RECEIVED-THA,3557.82,credit,Credit Card Payment,Costco AmEx,,
11/09/09,2009,11,Shell,SHELL OIL 5328712028WINSTON SAL 0995662     AUTO FUEL DISPENSER,41.91,debit,Gas & Fuel,Costco AmEx,,
11/08/09,2009,11,Loop Restaurant,THE LOOP            CHAPEL HILL RESTAURANT,19.76,debit,Restaurants,Costco AmEx,,
11/08/09,2009,11,Lumina Theatre,LUMINA THEATRE 88430CHAPEL HILL 500016      MOVIE THEATER,25.75,debit,Movies & DVDs,Costco AmEx,,
11/07/09,2009,11,Red Robin,RED ROBIN 256 RED RODURHAM 013974716   919-419-4980,37.29,debit,Restaurants,Costco AmEx,,
11/06/09,2009,11,Squids,SQUID'S RST OYSTR BACHAPEL HILL 159106      RESTAURANT,54.85,debit,Restaurants,Costco AmEx,,
11/06/09,2009,11,Sandwhich Llc,SANDWHICH LLC. 0105 CHAPEL HILL 00000032    919-929-2114,11.85,debit,Restaurants,Costco AmEx,,
11/05/09,2009,11,Purchase Finance Charge,PURCHASE *FINANCE CHARGE*(Other),5.57,debit,Bank Fee,Chase VISA,,
11/04/09,2009,11,Thank You Other,Payment - Thank You(Other),362.95,credit,Credit Card Payment,Chase VISA,,
11/03/09,2009,11,Guglhupf Cafe,GUGLHUPF CAFE 069000DURHAM 0xxxxxxxxxxxx00,9.39,debit,Restaurants,Costco AmEx,,
11/03/09,2009,11,Foster's,FOSTER'S MKT OF CH  CHAPEL HILL 911031327 FOOD-BEV,16.65,debit,Restaurants,Costco AmEx,,
11/02/09,2009,11,Chipotle,CHIPOTLE 0809 542929CHAPEL HILL 0xxxxxxxxxxxx91,16.74,debit,Fast Food,Costco AmEx,,
10/31/09,2009,10,Guglhupf Cafe,GUGLHUPF CAFE 069000DURHAM 0xxxxxxxxxxxx00,15.8,debit,Restaurants,Costco AmEx,,
10/31/09,2009,10,Loop Restaurant,THE LOOP            CHAPEL HILL RESTAURANT,21.08,debit,Restaurants,Costco AmEx,,
10/31/09,2009,10,Acme,ACME ACME           CARRBORO 062101210   919-929-2263,74.42,debit,Restaurants,Costco AmEx,,
10/30/09,2009,10,Late Payment Fee,LATE FEE(Other),39,debit,Bank Fee,Chase VISA,,
10/29/09,2009,10,Costco,COSTCO WHSE #0249 00DURHAM 0xxxxxxxxxxxx43,98.67,debit,Household,Costco AmEx,,
10/29/09,2009,10,Shell,SHELL OIL 5322192011DURHAM 0309682     AUTO FUEL DISPENSER,36.13,debit,Gas & Fuel,Costco AmEx,,
10/29/09,2009,10,Kangaroo Express,KANGAROO EXPRESS 315CHAPEL HILL 0xxxxxxxxxxxx00,36.59,debit,Gas & Fuel,Costco AmEx,,
10/29/09,2009,10,Red Robin,RED ROBIN 256 RED RODURHAM 023143972   919-419-4980,18.3,debit,Restaurants,Costco AmEx,,
10/28/09,2009,10,Horn Ambest Travel,HORN'S AMBEST TRAVELMOCKSVILLE  SERVICE STATIONS,23.75,debit,Travel,Costco AmEx,,
10/27/09,2009,10,Carolina Brewery,CAROLINA BREWERY    CHAPEL HILL 531109      RESTAURANT,18.72,debit,Restaurants,Costco AmEx,,
10/26/09,2009,10,Kangaroo Express,KANGAROO EXPRESS 308CHAPEL HILL 0xxxxxxxxxxxx00,36.83,debit,Gas & Fuel,Costco AmEx,,
10/26/09,2009,10,Jim Famous Bar,JIM'S FAMOUS BAR B QCHAPEL HILL 2669637551  RESTAURANT,22.65,debit,Restaurants,Costco AmEx,,
10/25/09,2009,10,Jason's Deli,JASON'S DELI - DUN 8DURHAM 3xxxxxxxxxxxx50,26.98,debit,Restaurants,Costco AmEx,,
10/25/09,2009,10,Loop Restaurant,THE LOOP            CHAPEL HILL RESTAURANT,5.46,debit,Restaurants,Costco AmEx,,
10/24/09,2009,10,Flying Burrito,FLYING BURRITO 88430CHAPEL HILL 48249       RESTAURANT,27.76,debit,Restaurants,Costco AmEx,,
10/24/09,2009,10,Bailey Restaurant Restaurant,BAILEY'S RESTAURANT-CHAPEL HILL 9862211     RESTAURANT,69.6,debit,Restaurants,Costco AmEx,,
10/23/09,2009,10,Milltown Carrboro Restaurant,MILLTOWN            CARRBORO RESTAURANT,17.34,debit,Restaurants,Costco AmEx,,
10/23/09,2009,10,Pilot Travel Center,PILOT 57 00057      MEBANE 00000073928 GAS STATION,18.92,debit,Gas & Fuel,Costco AmEx,,
10/23/09,2009,10,Purchase Finance Charge,PURCHASE FINANCE CHARGE,25.83,debit,Bank Fee,Costco AmEx,,
10/22/09,2009,10,Southwest,SOUTHWEST AIRLINES   DALLAS     TKT# 5262161375977,241.2,debit,Air Travel,Costco AmEx,,
10/22/09,2009,10,Southwest,SOUTHWEST AIRLINES   DALLAS     TKT# 5262161375979,241.2,debit,Air Travel,Costco AmEx,,
10/22/09,2009,10,Southwest,SOUTHWEST AIRLINES   DALLAS     TKT# 5262161375978,241.2,debit,Air Travel,Costco AmEx,,
10/22/09,2009,10,Guglhupf Cafe,GUGLHUPF CAFE 069000DURHAM 0xxxxxxxxxxxx00,9.39,debit,Restaurants,Costco AmEx,,
10/22/09,2009,10,Kurama Japanese Seafood,KURAMA JAPANESE STEADURHAM RESTAURANT,40.12,debit,Restaurants,Costco AmEx,,
10/21/09,2009,10,Rodeway Inn,Rodeway Inn and SuitAsheville 0019160093  (828)670-8800,49.27,debit,Hotel,Costco AmEx,,
10/21/09,2009,10,Sandwhich Llc,SANDWHICH LLC. 0105 CHAPEL HILL 00000012    919-929-2114,13.73,debit,Restaurants,Costco AmEx,,
10/20/09,2009,10,Red Robin,RED ROBIN 256 RED RODURHAM 031052314   919-419-4980,34.29,debit,Restaurants,Costco AmEx,,
10/20/09,2009,10,Foster's,FOSTER'S MKT OF CH  CHAPEL HILL 910200753 FOOD-BEV,13.41,debit,Restaurants,Costco AmEx,,
10/19/09,2009,10,Transfer from Wachovia Checking,UK OFFICE OF MEDIC(Other),50,credit,Eric Living Expenses,Chase VISA,,
10/19/09,2009,10,Univ Md School,UNIV OF MD SCHOOL OF MED(Other),70,debit,Tuition,Chase VISA,,
10/19/09,2009,10,Uk Office Medic,UK OFFICE OF MEDIC(Other),50,debit,Uncategorized,Chase VISA,,
10/19/09,2009,10,Transfer to FREE STUDENT,UK OFFICE OF MEDIC(Other),50,debit,Transfer,Chase VISA,,
10/19/09,2009,10,Kangaroo Express,KANGAROO EXPRESS 315CHAPEL HILL 0xxxxxxxxxxxx00,32.6,debit,Gas & Fuel,Costco AmEx,,
10/19/09,2009,10,Royal,ROYAL SHELL VACATIONSANIBEL 470000013 0 2394729111,394.85,debit,Financial,Costco AmEx,,
10/18/09,2009,10,411 West Italian Cafe,411 WEST ITALIAN CAFCHAPEL HILL 347609      RESTAURANT,31.85,debit,Restaurants,Costco AmEx,,
10/18/09,2009,10,Pepper's,PEPPERS 542929802980CHAPEL HILL 0xxxxxxxxxxxx66,34.08,debit,Restaurants,Costco AmEx,,
10/17/09,2009,10,Guglhupf Cafe,GUGLHUPF CAFE 069000DURHAM 0xxxxxxxxxxxx00,6.97,debit,Restaurants,Costco AmEx,,
10/16/09,2009,10,Foster's,FOSTER'S MKT OF CH  CHAPEL HILL 910160847 FOOD-BEV,13.95,debit,Restaurants,Costco AmEx,,
10/15/09,2009,10,Carolina Brewery,CAROLINA BREWERY    CHAPEL HILL 528920      RESTAURANT,17.18,debit,Restaurants,Costco AmEx,,
10/14/09,2009,10,The Weathervane,THE WEATHERVANE     CHAPEL HILL RESTAURANT,27.85,debit,Restaurants,Costco AmEx,,
10/13/09,2009,10,Guglhupf Cafe,GUGLHUPF CAFE 069000DURHAM 0xxxxxxxxxxxx00,8.57,debit,Restaurants,Costco AmEx,,
10/13/09,2009,10,Kangaroo Express,KANGAROO EXPRESS 308CHAPEL HILL 0xxxxxxxxxxxx00,20.86,debit,Gas & Fuel,Costco AmEx,,
10/12/09,2009,10,Jim Famous Bar,JIM'S FAMOUS BAR B QCHAPEL HILL RESTAURANT,34.18,debit,Restaurants,Costco AmEx,,
10/11/09,2009,10,Acme,ACME ACME           CARRBORO 040644220   919-929-2263,59.23,debit,Restaurants,Costco AmEx,,
10/11/09,2009,10,Red Robin,RED ROBIN 256 RED RODURHAM 030503535   919-419-4980,27.42,debit,Restaurants,Costco AmEx,,
10/09/09,2009,10,Flying Burrito,FLYING FROG CAFE 542ASHEVILLE 0xxxxxxxxxxxx11,41.02,debit,Restaurants,Costco AmEx,,
10/09/09,2009,10,Starbucks,STARBUCKS USA 087155CHAPEL HILL 047753455   1-800-STARBUC,8.24,debit,Coffee Shops,Costco AmEx,,
10/09/09,2009,10,Exxon,EXXONMOBIL          CLEMMONS 00385309    AUTO FUEL DISPENSER,22.7,debit,Service & Parts,Costco AmEx,,
10/09/09,2009,10,Wilco Fuel Plaza,WILCO #349          STATESVILLE 0258-0117   GAS STATION,17.84,debit,Gas & Fuel,Costco AmEx,,
10/08/09,2009,10,Electronic Received Tha,ELECTRONIC PAYMENT RECEIVED-THA,1013.65,credit,Credit Card Payment,Costco AmEx,,
10/08/09,2009,10,Foster's,FOSTER'S MKT OF CH  CHAPEL HILL 910081211 FOOD-BEV,19.18,debit,Restaurants,Costco AmEx,,
10/07/09,2009,10,Unc Ch Med,UNC CH MED SA ADM INT(Other),68,debit,Tuition,Chase VISA,,
10/07/09,2009,10,Tulane App Fee,TULANE APP FEE(Other),100,debit,Fees & Charges,Chase VISA,,
10/07/09,2009,10,US Airways,US AIRWAYS           MANKATO    TKT# 0377440985118,153.7,debit,Air Travel,Costco AmEx,,
10/06/09,2009,10,Jason's Deli,JASON'S DELI - DUN 8DURHAM 4xxxxxxxxxxxx50,16.55,debit,Restaurants,Costco AmEx,,
10/06/09,2009,10,Foster's,FOSTER'S MKT OF CH  CHAPEL HILL 910060855 FOOD-BEV,13.95,debit,Restaurants,Costco AmEx,,
10/05/09,2009,10,Kangaroo Express,KANGAROO EXPRESS 315CHAPEL HILL 0xxxxxxxxxxxx00,33.27,debit,Gas & Fuel,Costco AmEx,,
10/04/09,2009,10,Uva Md App,UVA S OF MD APP FEE WEB(Other),80,debit,Fees & Charges,Chase VISA,,
10/04/09,2009,10,Costco,COSTCO WHSE #0249 00DURHAM 0xxxxxxxxxxxx43,200.14,debit,Household,Costco AmEx,,
10/04/09,2009,10,Carmine,CARMINE'S           CHAPEL HILL 84071929278 919-929-4300,38.08,debit,Restaurants,Costco AmEx,,
10/04/09,2009,10,Costco Gas,COSTCO GAS #0249 000DURHAM 0xxxxxxxxxxxx43,33.01,debit,Gas & Fuel,Costco AmEx,,
10/04/09,2009,10,Ba Da Wings,BADA WINGS 884300642CHAPEL HILL 4074        RESTAURANT,22.75,debit,Restaurants,Costco AmEx,,
10/03/09,2009,10,Guglhupf Cafe,GUGLHUPF CAFE 069000DURHAM 0xxxxxxxxxxxx00,6.97,debit,Restaurants,Costco AmEx,,
10/02/09,2009,10,Chipotle,CHIPOTLE 0809 542929CHAPEL HILL 0xxxxxxxxxxxx91,25.11,debit,Fast Food,Costco AmEx,,
10/01/09,2009,10,Guglhupf Cafe,GUGLHUPF CAFE 069000DURHAM 0xxxxxxxxxxxx00,8.47,debit,Restaurants,Costco AmEx,,
09/30/09,2009,9,Buy.com,GOOGLE *BUY COM(Other),18.95,debit,Misc,Chase VISA,,
09/30/09,2009,9,Margaret's Cantina,MARGARETS CANTINA   CHAPEL HILL 85189939274 919-942-4745,21.56,debit,Restaurants,Costco AmEx,,
09/29/09,2009,9,Sandwhich Llc,SANDWHICH LLC. 0105 CHAPEL HILL xxxxxxxxxxxx14,15.09,debit,Restaurants,Costco AmEx,,
09/28/09,2009,9,Red Robin,RED ROBIN 256 RED RODURHAM 013668973   919-419-4980,35.05,debit,Restaurants,Costco AmEx,,
09/27/09,2009,9,Squids,SQUID'S RST OYSTR BACHAPEL HILL 154324      RESTAURANT,61.3,debit,Restaurants,Costco AmEx,,
09/27/09,2009,9,Foster's,FOSTER'S MKT OF CH  CHAPEL HILL 909271218 FOOD-BEV,16.32,debit,Restaurants,Costco AmEx,,
09/26/09,2009,9,Guglhupf Cafe,GUGLHUPF CAFE 069000DURHAM 0xxxxxxxxxxxx00,6.97,debit,Restaurants,Costco AmEx,,
09/26/09,2009,9,Jason's Deli,JASON'S DELI - DUN 8DURHAM 4xxxxxxxxxxxx50,16.98,debit,Restaurants,Costco AmEx,,
09/25/09,2009,9,Ingles Markets,INGLES MARKET #3 000ASHEVILLE 0xxxxxxxxxxxx26,28.87,debit,Eric Living Expenses,Costco AmEx,,
09/25/09,2009,9,Hampton Inn,Hampton Inn AVLMRPMSMARION 0000159815- 828-652-5100,110.61,debit,Hotel,Costco AmEx,,
09/25/09,2009,9,Ruby Tuesday,RUBY TUESDAY #4678 0STATESVILLE xxxxxxxxxxxx55,44.88,debit,Restaurants,Costco AmEx,,
09/25/09,2009,9,Chili's,CHILI'S GRILL#248   ASHEVILLE 97721997    1-800-983-4637,29.9,debit,Restaurants,Costco AmEx,,
09/24/09,2009,9,Emory Med School,EMORY MED SCHOOL(Other),100,debit,Tuition,Chase VISA,,
09/23/09,2009,9,Du College Medicine,DU COLLEGE OF MEDICINE(Other),75,debit,Tuition,Chase VISA,,
09/23/09,2009,9,Foster's,FOSTER'S MKT OF CH  CHAPEL HILL 909230837 FOOD-BEV,13.95,debit,Restaurants,Costco AmEx,,
09/23/09,2009,9,California Pizza Kitchen,CALIFORNIA PIZZA KIT 160,39.53,debit,Restaurants,Costco AmEx,,
09/22/09,2009,9,Loop Restaurant,THE LOOP            CHAPEL HILL RESTAURANT,11.91,debit,Restaurants,Costco AmEx,,
09/22/09,2009,9,Kangaroo Express,KANGAROO EXPRESS 308CHAPEL HILL 0xxxxxxxxxxxx00,37.71,debit,Gas & Fuel,Costco AmEx,,
09/21/09,2009,9,Jim Famous Bar,JIM'S FAMOUS BAR B QCHAPEL HILL RESTAURANT,22.65,debit,Restaurants,Costco AmEx,,
09/20/09,2009,9,Chili's,CHILI'S GRIL#1377   STATESVILLE 96775551    1-800-983-4637,35.17,debit,Restaurants,Costco AmEx,,
09/20/09,2009,9,Foster's,FOSTER'S MKT OF CH  CHAPEL HILL 909200801 FOOD-BEV,13.95,debit,Restaurants,Costco AmEx,,
09/20/09,2009,9,Chevron,CHEVRON GREENHILL STRUTHERFORDT 6416121     8282870571,19.38,debit,Gas & Fuel,Costco AmEx,,
09/19/09,2009,9,Guglhupf Cafe,GUGLHUPF CAFE 069000DURHAM 0xxxxxxxxxxxx00,6.37,debit,Restaurants,Costco AmEx,,
09/19/09,2009,9,Kangaroo Express,KANGAROO EXPRESS 308CHAPEL HILL 0xxxxxxxxxxxx00,16.4,debit,Gas & Fuel,Costco AmEx,,
09/18/09,2009,9,DIRECT DEBIT DUKE ENERGY UTIL. BILL,DIRECT DEBIT DUKE ENERGY UTIL. BILL,252.97,debit,ELECTRIC,Dirks Rev Trust,,
09/17/09,2009,9,Red Robin,RED ROBIN 256 RED RODURHAM 022147169   919-419-4980,15.12,debit,Restaurants,Costco AmEx,,
09/17/09,2009,9,Kangaroo Express,KANGAROO EXPRESS 315CHAPEL HILL 0xxxxxxxxxxxx00,32.63,debit,Gas & Fuel,Costco AmEx,,
09/17/09,2009,9,Pine Crest Inn,PINE CREST INN & RESTRYON 601300      LODGING,293.66,debit,Hotel,Costco AmEx,,
09/17/09,2009,9,Foster's,FOSTER'S MKT OF CH  CHAPEL HILL 909170919 FOOD-BEV,11.8,debit,Restaurants,Costco AmEx,,
09/16/09,2009,9,Flying Burrito,FLYING BURRITO 88430CHAPEL HILL 44579       RESTAURANT,11.72,debit,Restaurants,Costco AmEx,,
09/16/09,2009,9,Guglhupf Cafe,GUGLHUPF CAFE 069000DURHAM 0xxxxxxxxxxxx00,9.87,debit,Restaurants,Costco AmEx,,
09/16/09,2009,9,10 North Trade Cafe Bakery,10 NORTH TRADE CAFE TRYON 1xxxxxxxxxxxx10,10.57,debit,Restaurants,Costco AmEx,,
09/15/09,2009,9,Thank You Other,Payment - Thank You(Other),613.13,credit,Credit Card Payment,Chase VISA,,
09/15/09,2009,9,Loop Restaurant,THE LOOP            CHAPEL HILL RESTAURANT,13.76,debit,Restaurants,Costco AmEx,,
09/15/09,2009,9,Larkins Carolina Gricolumbus,LARKINS CAROLINA GRICOLUMBUS 5022927     RESTAURANT,25.53,debit,Uncategorized,Costco AmEx,,
09/15/09,2009,9,Jim Famous Bar,JIM'S FAMOUS BAR B QCHAPEL HILL 2608087210  RESTAURANT,11.32,debit,Restaurants,Costco AmEx,,
09/14/09,2009,9,Street,SIDE STREET PIZZA & TRYON 26797       FAST FOOD RESTAURANT,14.42,debit,Business Services,Costco AmEx,,
09/14/09,2009,9,Electronic Received Tha,ELECTRONIC PAYMENT RECEIVED-THA,1686.82,credit,Credit Card Payment,Costco AmEx,,
09/13/09,2009,9,Applebees,APPLEBEE`S 889811066GAFFNEY 000003889   864-4896622,20.31,debit,Restaurants,Costco AmEx,,
09/13/09,2009,9,Exxon,EXXONMOBIL          MARION 00542292    AUTO FUEL DISPENSER,23.37,debit,Service & Parts,Costco AmEx,,
09/12/09,2009,9,Dms Admissions App,DMS ADMISSIONS APP FEES(Other),85,debit,Uncategorized,Chase VISA,,
09/12/09,2009,9,Guglhupf Cafe,GUGLHUPF CAFE 069000DURHAM 0xxxxxxxxxxxx00,6.97,debit,Restaurants,Costco AmEx,,
09/12/09,2009,9,Kangaroo Express,KANGAROO EXPRESS 315CHAPEL HILL 0xxxxxxxxxxxx00,36.93,debit,Gas & Fuel,Costco AmEx,,
09/11/09,2009,9,Interfolio,INTERFOLIO(Services and Merchandise),4,debit,Shopping,Chase VISA,,
09/11/09,2009,9,Red Robin,RED ROBIN 256 RED RODURHAM 058393740   919-419-4980,18.31,debit,Restaurants,Costco AmEx,,
09/09/09,2009,9,La Russa Trattoria,LA RUSSA'S TRATTORIACHAPEL HILL 5           RESTAURANT,34.24,debit,Uncategorized,Costco AmEx,,
09/08/09,2009,9,Bob Evans,BOB EVANS REST #03xxxxxxxxxxxxxxxxxxxxxxxx086586  27707,18.73,debit,Restaurants,Costco AmEx,,
09/08/09,2009,9,California Pizza Kitchen,CALIFORNIA PIZZA KITDURHAM 5xxxxxxxxxxxx00,17.85,debit,Restaurants,Costco AmEx,,
09/07/09,2009,9,Baymont Inn,BAYMONT INN ASHEVILLASHEVILLE xxxxxxxxxxxx22,90.51,debit,Hotel,Costco AmEx,,
09/07/09,2009,9,Four Brothers,FOUR BROTHERS #303 BMOCKSVILLE 55394406703 FOUR BROTHERS #303,39.74,debit,Groceries,Costco AmEx,,
09/07/09,2009,9,Atlanta Bread,ATLANTA BREAD COMPANASHEVILLE 101xxxxxxxxxxxx23,22.9,debit,Restaurants,Costco AmEx,,
09/06/09,2009,9,Province 620,PROVINCE 620 RESTAURASHEVILLE RESTAURANT,64.39,debit,Restaurants,Costco AmEx,,
09/06/09,2009,9,Foster's,FOSTER'S MKT OF CH  CHAPEL HILL 909060804 FOOD-BEV,16.91,debit,Restaurants,Costco AmEx,,
09/05/09,2009,9,Kangaroo Express,KANGAROO EXPRESS 308CHAPEL HILL 0xxxxxxxxxxxx00,9.56,debit,Gas & Fuel,Costco AmEx,,
09/05/09,2009,9,Guglhupf Cafe,GUGLHUPF CAFE 069000DURHAM 0xxxxxxxxxxxx00,6.97,debit,Restaurants,Costco AmEx,,
09/03/09,2009,9,Guglhupf Cafe,GUGLHUPF CAFE 069000DURHAM 0xxxxxxxxxxxx00,9.07,debit,Restaurants,Costco AmEx,,
09/03/09,2009,9,Chili's,CHILI'S GRILL#115   DURHAM 92795393    1-800-983-4637,38.25,debit,Restaurants,Costco AmEx,,
09/02/09,2009,9,Kangaroo Express,KANGAROO EXPRESS 308CHAPEL HILL 0xxxxxxxxxxxx00,35.26,debit,Gas & Fuel,Costco AmEx,,
09/01/09,2009,9,Sandwhich Llc,SANDWHICH LLC. 0105 CHAPEL HILL xxxxxxxxxxxx14,25.48,debit,Restaurants,Costco AmEx,,
09/01/09,2009,9,Lantern,LANTERN 650000001543CHAPEL HILL 101xxxxxxxxxxxx46,156.84,debit,Restaurants,Costco AmEx,,
09/01/09,2009,9,Sandwhich Llc Chapel,SANDWHICH LLC. 0105 CHAPEL HILL xxxxxxxxxxxx14,10,credit,Credit Card Payment,Costco AmEx,,
09/01/09,2009,9,Cups,3 CUPS 000          CHAPEL HILL xxxxxxxxxxxx93,8,debit,Uncategorized,Costco AmEx,,
09/01/09,2009,9,Costco Gas,COSTCO GAS #00249 94DURHAM 153553610   AUTO FUEL DISPENSER,35.02,debit,Gas & Fuel,Costco AmEx,,
08/31/09,2009,8,Fosters Market,FOSTERS MARKET FOSTEDURHAM 4xxxxxxxxxxxx44,11.69,debit,Restaurants,Costco AmEx,,
08/30/09,2009,8,Logan's Roadhouse,LOGAN'S ROADHOUSE #2STATEVILLE 2xxxxxxxxxxxx35,45.75,debit,Restaurants,Costco AmEx,,
08/30/09,2009,8,Foster's,FOSTER'S MKT OF CH  CHAPEL HILL 908300759 FOOD-BEV,13.29,debit,Restaurants,Costco AmEx,,
08/29/09,2009,8,Guglhupf Cafe,GUGLHUPF CAFE 069000DURHAM 0xxxxxxxxxxxx00,6.32,debit,Restaurants,Costco AmEx,,
08/29/09,2009,8,Loop Restaurant,THE LOOP            CHAPEL HILL RESTAURANT,30.56,debit,Restaurants,Costco AmEx,,
08/28/09,2009,8,Champps Durham,CHAMPPS #65233 0087 DURHAM xxxxxxxxxxxx93,44.6,debit,Uncategorized,Costco AmEx,,
08/28/09,2009,8,AAA,AAA CAROLINAS-R 0000DURHAM xxxxxxxxxxxx06,120,debit,Service & Parts,Costco AmEx,,
08/27/09,2009,8,Sandwhich Llc,SANDWHICH LLC. 0105 CHAPEL HILL xxxxxxxxxxxx14,28.81,debit,Restaurants,Costco AmEx,,
08/26/09,2009,8,Honeys Resturant,HONEYS RESTAURANT,18.1,debit,Restaurants,Costco AmEx,,
08/26/09,2009,8,Costco,COSTCO WHSE #00249 9DURHAM 121915100   WHOLESALE CLUB,140.77,debit,Household,Costco AmEx,,
08/25/09,2009,8,Kangaroo Express,KANGAROO EXPRESS 308CHAPEL HILL 0xxxxxxxxxxxx00,38.53,debit,Gas & Fuel,Costco AmEx,,
08/25/09,2009,8,Flying Burrito,FLYING BURRITO 88430CHAPEL HILL 42295       RESTAURANT,12.28,debit,Restaurants,Costco AmEx,,
08/23/09,2009,8,KFC,KFC-MARION 2 #24 24 MARION xxxxxxxxxxxx80,10.12,debit,Fast Food,Costco AmEx,,
08/23/09,2009,8,Greensboro Trvl Ctr,GREENSBORO TRVL CTR WHITSETT 37429478900 GREENSBORO TRVL CTR,24.5,debit,Restaurants,Costco AmEx,,
08/23/09,2009,8,Chili's,CHILI'S GRIL#1377   STATESVILLE 90628338    1-800-983-4637,35.12,debit,Restaurants,Costco AmEx,,
08/23/09,2009,8,Fast Phil's,FAST PHIL'S #7 00030STATESVILLE 9627026     704-873-7986,30.56,debit,Groceries,Costco AmEx,,
08/23/09,2009,8,Foster's,FOSTER'S MKT OF CH  CHAPEL HILL 908230733 FOOD-BEV,13.82,debit,Restaurants,Costco AmEx,,
08/22/09,2009,8,Five Guys Burgers & Fries,FIVE GUYS BURGERS FRDURHAM xxxxxxxxxxxx35,14.04,debit,Restaurants,Costco AmEx,,
08/22/09,2009,8,Guglhupf Cafe,GUGLHUPF CAFE 069000DURHAM 0xxxxxxxxxxxx00,6.91,debit,Restaurants,Costco AmEx,,
08/21/09,2009,8,Pine Crest Inn,PINE CREST INN & RESTRYON 601300      LODGING,223.24,debit,Hotel,Costco AmEx,,
08/20/09,2009,8,Loop Restaurant,THE LOOP            CHAPEL HILL RESTAURANT,28.11,debit,Restaurants,Costco AmEx,,
08/20/09,2009,8,Foster's,FOSTER'S MKT OF CH  CHAPEL HILL 908200811 FOOD-BEV,13.82,debit,Restaurants,Costco AmEx,,
08/19/09,2009,8,Chili's,CHILI'S GRILL#975   DURHAM 89401405    1-800-983-4637,30.58,debit,Restaurants,Costco AmEx,,
08/19/09,2009,8,DIRECT DEBIT DUKE ENERGY UTIL. BILL,DIRECT DEBIT DUKE ENERGY UTIL. BILL,249.84,debit,ELECTRIC,Dirks Rev Trust,,
08/18/09,2009,8,Kangaroo Express,KANGAROO EXPRESS 308CHAPEL HILL 0xxxxxxxxxxxx00,40.34,debit,Gas & Fuel,Costco AmEx,,
08/17/09,2009,8,Assn Amer Med,ASSN OF AMER MED COLL(Services and Merchandise),594,debit,Uncategorized,Chase VISA,Tax Related,
08/16/09,2009,8,411 West Italian Cafe,411 WEST ITALIAN CAFCHAPEL HILL 338033      RESTAURANT,22.11,debit,Restaurants,Costco AmEx,,
08/15/09,2009,8,Kangaroo Express,KANGAROO EXPRESS 308CHAPEL HILL 0xxxxxxxxxxxx00,37.66,debit,Gas & Fuel,Costco AmEx,,
08/15/09,2009,8,Guglhupf Cafe,GUGLHUPF CAFE 069000DURHAM 2xxxxxxxxxxxx00,6.32,debit,Restaurants,Costco AmEx,,
08/13/09,2009,8,Jersey Mike's Subs,JERSEY MIKES SUBS 00WINSTON SAL xxxxxxxxxxxx00,17.1,debit,Restaurants,Costco AmEx,,
08/13/09,2009,8,Pilot Travel Center,NEIGHBORS #6 4616829PILOT MOUNT 811010002   AUTO DEALER (NEW/USED,42.23,debit,Gas & Fuel,Costco AmEx,,
08/12/09,2009,8,Thank You Other,Payment - Thank You(Other),49.95,credit,Credit Card Payment,Chase VISA,,
08/12/09,2009,8,Guglhupf Cafe,GUGLHUPF CAFE 069000DURHAM 2xxxxxxxxxxxx00,13.74,debit,Restaurants,Costco AmEx,,
